ID,Ingredients,Cuisine
730,"vegetable broth, plain yogurt, cashews, salt, olive oil, cilantro, fenugreek, egg, tomato paste, Roma tomatoes, onion, jalapeno, allspice, garlic powder, garlic cloves, cumin, ground lamb, curry, garbanzo bean flour, Garam Masala, cayenne pepper, ground ginger, ground ginger",Indian
731,"large carrots, long grain brown rice, frozen peas, ground coriander, coconut oil, fresh ginger, small yellow onion, ground turmeric, chopped cilantro, boneless skinless chicken breasts, ground ginger, ground cumin, almond, toasted coconut flakes, red bell peppers, kosher salt, garlic",Indian
732,"green chili, turmeric powder, salt, tomato ketchup, red chili powder, cinnamon, water, sugar, cumin seeds, cloves, cashew, milk, chopped coriander, raisins, mustard oil, pineapple, cardamom",Indian
733,"basmati rice, natural yogurt, ground coriander, ground turmeric, onion, red chilli, ginger, coriander, red lentils, chopped tomatoes, cardamom pods, ground cumin, vegetable oil, chestnut mushrooms, cloves",Indian
734,"dried mango powder, red chili powder, oil, potatoes, garam masala, cumin seeds, red cabbage, coriander seeds, onion, salt, green chili",Indian
735,"cinnamon, cardamom, turmeric, water, black peppercorns, boneless lamb, bay leaves, yellow onions, cloves, coriander, cilantro, ginger, vegetable oil, garlic, Garam Masala, kosher salt, tomato puree, greek yogurt",Indian
736,"curry powder, vegetable oil, tomato paste, chopped fresh cilantro, chickpeas, ground turmeric, ginger, small yellow onion, ground cinnamon, fresh lemon juice, vegetable broth, garlic",Indian
737,"fenugreek, milk, cauliflower, bay leaves, cumin seeds, white onions, cauliflower, sweetcorn, warm water, saffron, green chili, coriander powder, vegetable oil, saffron, ginger, fenugreek, cumin seeds, green cardamom, milk, ghee, warm water, chili powder, onions, cumin seeds, bay leaves, salt, garlic cloves, turmeric powder, coriander powder, tomato, asafoetida, tomatoes, onion, white onions, chili powder, sweetcorn, tomato puree, cinnamon stick, cardamom powder, Garam Masala, green cardamom, basmati rice, coriander powder, ghee, ghee, cumin powder, onion, coriander leaves, coriander leaves, cinnamon stick, ginger, turmeric powder, ginger, cumin seeds, carrots, basmati rice, chilli powder, asafoetida, tomato, cardamom powder, legumes, garam masala powder, mustard seeds, chilli powder, salt, legumes, coriander leaves, ginger, mint, mint, coriander leaves, mushrooms, mustard seeds, Garam Masala, coriander powder, garlic cloves, tomato puree, tomatoes, cloves, turmeric powder, vegetable oil, turmeric powder, carrots, salt, water, cumin powder",Indian
738,"cayenne pepper, ground coriander, water, Garam Masala, chickpeas, tomato paste, garlic powder, sea salt, diced tomatoes, cilantro leaves, turmeric, cumin, onion",Indian
739,"double acting baking powder, vegetable oil, peanut oil, vegetable oil, sugar, salt, tap water, all purpose flour, salt, all purpose flour, spices, double acting baking powder, peanut oil, sugar",Indian
740,"coriander seeds, ginger, cinnamon, salt, ground cumin, brown sugar, cardamom pods, onion, black pepper, chicken pieces, pepper flakes, turmeric, oil, lemon juice, crushed tomatoes, fennel, garlic, garam masala",Indian
741,"ginger, raisins, cumin, green apples, green cardamom, apple, cinnamon stick, turmeric, sugar, salt, cloves, cooking oil",Indian
742,"ground cumin, salmon fillets, salt, olive oil, yoghurt, pepper, ground turmeric, curry powder",Indian
743,"coriander leaves, turmeric powder, onion, ginger garlic paste, salt, cumin seed, mustard oil, milk, green pea, potato, paneer, water",Indian
744,"sourdough starter, baking powder, nonfat greek yogurt, milk, kosher salt, melted butter, whole wheat flour",Indian
745,"vegetable oil, olive oil, basmati rice, cumin seeds, salt, ceylon cinnamon, ground black pepper, all purpose flour, yellow onions, ground coriander, turmeric, sugar, brown lentils, allspice",Indian
746,"coconut oil, broccoli florets, zucchini, cumin, salt, cashews, masala, yellow onion, fresh ginger root, coconut milk, cauliflower, curry powder, cayenne pepper, garlic",Indian
747,"chili powder, Garam Masala, ground cumin, Garam Masala, kosher salt, ground coriander, large onion, cayenne pepper, ginger paste, boneless, skinless chicken breast, plain nonfat Greek yogurt, ginger paste, chili powder, turmeric powder, half and half, turmeric, ground cumin, sugar, tomato sauce, kosher salt, garlic, garlic",Indian
748,"grated coconut, red chili powder, oil, curry leaves, salt, turmeric powder, french beans, mustard seeds, onion",Indian
749,"brown mustard seeds, fresh ginger, black mustard seeds, salt, green chillies, chilli flakes, asafoetida, lemon juice, vegetable oil",Indian
750,"beans, cardamom pod, ghee, turmeric powder, vegetables, basmati rice, clove, cumin powder, black mustard seeds, black pepper, bay leaves",Indian
751,"cloves, Garam Masala, ginger root, mustard oil, turmeric, red chile powder, cumin seeds, water, onions, green chilli",Indian
752,"ground coriander, natural yoghurt, ground cumin, black pepper, garlic, garlic powder, salt, ground cinnamon, fresh ginger, ground cumin, boneless chicken thighs, natural yoghurt, salt, Garam Masala, fresh lemon juice, ground coriander, cucumber",Indian
753,"salt, fresh spinach, cardamom pods, onion, fennel seeds, vegetable oil, garlic, tomato, chili powder, potato, ground coriander, lemon juice, cumin, ginger root, ground turmeric",Indian
754,"onions, green chili, cloves, tomatoes, salt, ginger garlic paste, cinnamon, rice, oil, turmeric powder, moong dal, keema, cardamom",Indian
755,"cumin seeds, garlic, ground cumin, frozen peas, yukon gold potatoes, red onion, mustard seeds, cayenne, fresh lemon juice, fresh ginger, Garam Masala, water, ground turmeric, salt, chopped cilantro, large tomato, ground coriander, safflower oil",Indian
756,"cayenne, Garam Masala, salt, black mustard seeds, coconut oil, brussels sprouts, turmeric, medium tomatoes, curry leaves, garlic, coriander leaves, red onion, coconut oil, coconut milk, lemon",Indian
757,"chilli powder, rice flour, garlic paste, corn flour, salt, garam masala, oil, curry leaves, cauliflower, turmeric, all-purpose flour",Indian
758,"curry leaves, red chilies, mustard seeds, green chilies, cashewnuts, salt, oil, garlic, coconut",Indian
759,"cilantro, brown sugar, pink salt, butter, turmeric, yogurt, Garam Masala, onions, chili powder, cumin, garlic, ginger, tomato sauce, vegetable oil, chicken thighs, heavy cream",Indian
760,"asafoetida, red chillies, toor dal, ginger, curry leaves, salt, bengal gram, vegetable oil",Indian
761,"water, garlic, turmeric, chilli, Garam Masala, kasuri methi, oil, cashews, paneer, tomatoes, coriander powder, chilli powder, onions, ginger",Indian
762,"asafoetida, moong dal, baking soda, coriander leaves, Garam Masala, oil, salt, radish, pepper",Indian
763,"salt, coriander powder, oil, cumin powder, tomato, large potato, cauliflower florets, Garam Masala, potatoes, cayenne pepper, cumin seeds, turmeric, water",Indian
764,"green chiles, turmeric, Garam Masala, salt, salt, ginger, cumin seeds, red onion, vegetable oil, lemon juice, water, chopped cilantro, light coconut milk, tomato, gala apple, onion, banana squash, chickpeas, cauliflower",Indian
765,"kosher salt, ground coriander, cumin seeds, garlic, chopped fresh cilantro, ground cayenne pepper, vegetable oil, seedless watermelon, ground turmeric, basmati rice",Indian
766,"fresh ginger, garlic, chopped onion, salt, yellow potatoes, Garam Masala, chickpeas, coriander, crushed tomatoes, crushed red pepper flakes, coconut milk, lemon wedges, cinnamon, cream, cumin seeds, black pepper",Indian
767,"red chili powder, coriander powder, green chili, oil, bay leaf, mint leaves, tomatoes, coriander leaves, garlic paste, chicken, lemon juice, basmati rice, cardamom, shahi jeera, onions, salt, cloves, yogurt, cinnamon sticks",Indian
768,"garlic, mushroom, frozen peas, jalapeno, ginger, salt, olive oil, fresh coriander, spices, medium tomatoes, red chili powder, cumin powder, coriander powder, Garam Masala, onions",Indian
769,"chile pepper, cumin seed, garlic, ground turmeric, ground cumin, butter, salt, fresh spinach, ground coriander, mustard greens",Indian
770,"ground cumin, smoked paprika, unsweetened coconut milk, brown basmati rice, medium onion, tomato paste, Garam Masala, naan, curry powder, garlic cloves, fine sea salt, yogurt, jalapeños, fresh ginger, vegetable broth, chickpeas, cayenne, diced fire roasted tomatoes, extra virgin olive oil, fresh cilantro",Indian
771,"all purpose flour, vegetable oil, chili powder, water, curry, baking powder, paprika, pepper, roti, curry powder, water, chicken, butter, large onion, oil, salt, garlic",Indian
772,"cardamom seeds, nutmeg, whole cloves, cinnamon, coriander seeds, cumin seeds, black peppercorns, turmeric",Indian
773,"garlic, turmeric, oil, chilli flakes, chick peas, tamari sauce, coconut milk, red lentils, spring onion, zucchini, Garam Masala, water, ginger, red chilli, oil, cumin seeds, spinach, ground cumin",Indian
774,"cumin, coriander leaves, black peppercorns, green cardamom pods, paneer, kasoori methi, plum tomatoes, garlic, cassia bark, hot water, coriander seeds, garam masala, sugar, Greek-style yogurt, ghee, ginger, chilli powder, salt, green chillies, red onion, turmeric",Indian
775,"eggs, cumin seeds, ginger, water, salt, vegetable broth, curry paste, red chili, cherry tomatoes, canola oil, small onion, quick oats, garlic clove, cilantro",Indian
776,"freshly ground pepper, plain yogurt, seedless cucumber, cumin seeds, minced garlic, chopped fresh cilantro",Indian
777,"black pepper, salt, coriander leaves, cumin seeds, oil, curry leaves, onion, mushroom, cloves, green chilies, red chili powder, mustard seeds, turmeric powder, garam masala powder",Indian
778,"oil, green chili, cashews, corn, tomato, cilantro, turmeric, asafetida, sliced mushrooms, red chili powder, water, salt, ginger, coriander powder, cumin seed",Indian
779,"cumin seeds, turmeric powder, cumin seeds, red chili powder, black pepper, oil, eggs, mustard seeds, shahi jeera, cinnamon, garlic paste, shallots, tomato puree, cardamom, salt, red chili, coriander powder, cloves",Indian
780,"cumin seeds, crushed red chili flakes, peanuts, sago, oil, green chillies, potato, mint leaves, mustard seeds, salt, haldi, curry leaves",Indian
781,"salt, garlic, chicken thighs, coconut oil, fresh cilantro, coconut milk, ground turmeric, cayenne pepper, ginger, tomato paste, ground black pepper, lime, small onion, curry powder, Garam Masala, ground coriander, ground cumin",Indian
782,"nigella seeds, mustard oil, ginger paste, cumin seeds, green chilies, garlic paste, red chilies, fennel seeds, corriander, lemon juice, red chili powder, yogurt, chicken, fenugreek seeds, tomatoes, spice mix, onions, water, turmeric powder, pickling spice, salt",Indian
783,"ginger garlic paste, kasuri methi, garam masala powder, turmeric powder, cream, chana dal, cinnamon stick, salt, large tomato, red chili powder, cloves, unsalted butter, jeera, bay leaf, green cardamom pods, vegetable oil, coriander leaves, coriander powder, urad dal",Indian
784,"all-purpose flour, rapid rise yeast, egg, warm water, garlic powder, sugar, butter, salt, greek yogurt",Indian
785,"green chillies, fennel seeds, ginger paste, curry leaves, vegetable, garlic paste, cinnamon, green cardamom, black peppercorns, coriander seeds, mustard seeds, cloves, onions, tomatoes, beef, onion, coconut",Indian
786,"salt, red capsicum, mustard seeds, green chilies, turmeric, mint leaves, oil, onion, boiled potatoes",Indian
787,"coriander powder, ginger, chopped garlic, onions, vegetable oil, coriander, green chile, chilli powder, tomato puree, whole chicken, garam masala, salt, turmeric powder",Indian
788,"onion, Garam Masala, salt, mustard seeds, sunflower oil, potatoes, turmeric powder, red chili powder, curry leaves, tomatoes, green chilies, whole wheat bread, water, coriander powder",Indian
789,"ground cumin, coconut milk, chicken drumsticks, sauce, fresh ginger, butter, red curry paste",Indian
790,"saffron strands, yogurt, mango, ice cubes, cardamom powder, sugar, pistachios, milk",Indian
791,"lemon juice, peanuts, turmeric powder, tomato, onion, green chillies, coriander leaves, cumin powder, chaat masala, chilli powder, salt, sea salt",Indian
792,"bones, mace, salt, green chilies, cinnamon, oil, turmeric, red chili powder, cardamoms, water, garlic paste, lemon juice, jeera, yogurt, star anise, peppers, rice, bay leaves, cardamon, cilantro, oil, star anise, mint, cloves, cardamom, salt",Indian
793,"ginger, cumin seeds, cinnamon powder, water, plain yogurt, salt, ice cubes, mint leaves",Indian
794,"tomato puree, cream, paneer, methi, chilli powder, onions, salt, coriander powder, milk, ginger garlic paste, tomato ketchup, Garam Masala, butter",Indian
795,"ginger, black salt, coriander leaves, chaat masala, water, mint leaves, green chilli, cumin powder, amchoor",Indian
796,"potatoes, ghee, water, cayenne pepper, coriander, green peas, cumin seeds, salt, turmeric, mustard seed",Indian
797,"tea, fresh ginger, water, spice, cinnamon, raw sugar, ground clove, ground cardamom, almond",Indian
798,"ground turmeric, garlic, canola oil, basmati rice, black mustard seeds, curry leaves, chiles de árbol, kosher salt, plum tomatoes, asafoetida, yellow onion",Indian
799,"hot water, sugar, salt, active yeast, herbs, greek yogurt, flour, melted butter, milk, baking powder, baking soda",Indian
800,"red chili powder, lemon, garlic clove, turmeric, cumin, red chili powder, ground coriander, fresh ginger, vegetable oil, boneless, skinless chicken breasts, cardamom, Garam Masala, greek yogurt, salt, salt",Indian
801,"butter, peppercorns, cinnamon, chilli powder, turmeric, vegetable stock, lemon juice, green cardamom pods, turmeric, cloves, cashew nuts, jaggery, extra firm tofu, coriander powder, garlic, vegetable oil, ginger, lemon juice, kasoori methi, salt, chilli powder, cumin seeds, large tomato, coriander powder, oil, small onion, tomato paste, coriander",Indian
