ID,Ingredients,Cuisine
914,"olive oil, Italian turkey sausage, tomato sauce, meat, green pepper, extra-lean ground beef, red pepper, low-fat mozzarella cheese, diced onion, grated Parmesan cheese, black ground pepper",Italian
915,"granulated garlic, cayenne pepper, fresh rosemary, pepper, yellow potatoes, dried parsley, romano, olive oil, salt",Italian
916,"garlic, romano cheese, dried basil, whipping cream, salt, chicken broth, white pepper, arborio, chopped parsley, portabello mushrooms, dry white wine, Parmesan cheese, olive oil",Italian
917,"sugar, strawberry preserves, vanilla extract, strawberries, egg yolks, milk",Italian
918,"fresh parsley, grated lemon zest, unsalted butter, heavy cream, pasta, cheese, freshly ground pepper, fresh chives, sea salt",Italian
919,"pepper, balsamic vinegar, white button mushrooms, olive oil, all-purpose flour, onions, chicken broth, dried thyme, skinless chicken breasts, salt",Italian
920,"olive oil, grated Parmesan cheese, zucchinis, spaghetti sauce, salt, pepper",Italian
921,"grated Parmesan cheese, rhubarb, cracked black pepper, grated Parmesan cheese, olive oil, garlic cloves, flat leaf Italian parsley, linguini",Italian
922,"ground black pepper, crushed red pepper, pecorino romano cheese, parsley, olive oil, garlic, dried pasta, salt, pecorino romano cheese",Italian
923,"chicken breasts, pesto sauce, extra-virgin olive oil, bread, fresh mozzarella cheese, fresh tomato",Italian
924,"garlic cloves, fresh lemon juice, olive oil, salt, ground black pepper, flat leaf parsley leaves, chopped walnuts",Italian
925,"Parmesan cheese, Fleischmann's® active dry yeast, dried rosemary, sugar, kosher salt, coarse sea salt, Parmesan cheese, dried rosemary, extra-virgin olive oil, warm water, bread flour",Italian
926,"dried rosemary, dried basil, dried oregano, diced tomatoes, kosher salt, fresh ground black pepper, fresh Parmesan cheese, ricotta cheese, extra virgin olive oil, water, lean ground beef, garlic, fresh mozzarella cheese, pasta, fresh basil, red pepper flakes",Italian
927,"chopped parsley, extra-virgin olive oil, minced garlic, pepper, chicken breasts, salt, dried parsley, chicken broth, sun dried tomato, whole milk, mozzarella, sliced mushrooms, butter, fresh basil leaves, marsala wine, dried basil",Italian
928,"cornmeal, grated Parmesan cheese, italian seasoning, garlic salt, frozen bread dough, butter, cheese",Italian
929,"prosciutto, asparagus, olive oil, Philadelphia Cooking Creme, water",Italian
930,"fennel seeds, ricotta cheese, crushed tomatoes, lean ground beef, mozzarella cheese, white onion, ground nutmeg, tomato sauce, fresh basil, garlic, salt, lasagna noodles, grated Parmesan cheese, large egg, ground black pepper, tomato paste, ground oregano, salt, fresh parsley, sweet italian sausage, white sugar, chicken broth",Italian
931,"San Marzano tomatoes, fresh basil leaves, pepperoncino, fresh thyme, garlic cloves, fennel seeds, olive oil",Italian
932,"whole wheat flour, peppers, extra virgin olive oil, sausages, crushed red pepper flakes, active dry yeast, pizza sauce, shredded mozzarella cheese, bread flour, salt, warm water, granulated sugar",Italian
933,"coarse salt, balsamic vinegar, fresh mozzarella, baguette, peaches, fresh basil, tomatoes, cracked pepper",Italian
934,"sea salt, spaghetti, Parmesan cheese, pancetta, freshly ground black pepper, olive oil, egg yolks",Italian
935,"olive oil, garlic cloves, warm water, bread flour, sea salt, sourdough starter, fresh rosemary",Italian
936,"garlic, penne pasta, Roma tomatoes, crushed tomatoes, red bell pepper, sugar, fresh basil, olive oil, cream",Italian
937,"arugula, Bertolli Classico Olive Oil, anchovy fillets, chopped walnuts, pasta, pancetta, bertolli alfredo sauce",Italian
938,"ground nutmeg, unsalted butter, leaf parsley, black pepper, olive oil, spaghetti, herbs de provence, chicken broth, salt, mozzarella cheese, milk, flour, grated Parmesan cheese, boneless skinless chicken breast",Italian
939,"garlic powder, sea salt, Italian seasoning, coconut flour, creamcheese, eggs, mozzarella cheese, butter",Italian
940,"turkey, fresh basil leaves, spinach, bread, roasted red peppers, mozzarella cheese",Italian
941,"risotto rice, frozen peas, Italian herbs, mascarpone, chopped tomatoes, mozzarella, quinoa, water, garlic",Italian
942,"pepper, olive oil, ricotta, garlic, fresh basil, eggplant, pasta shells, passata",Italian
943,"all purpose flour, confectioners' sugar, granulated sugar, large egg whites, almond paste, sliced almonds",Italian
944,"french bread, kosher salt, pesto, olive oil spray, sliced tomato, part-skim mozzarella cheese, eggplant",Italian
945,"ground pepper, boneless, skinless chicken breasts, marsala, butter, all purpose flour, extra-virgin olive oil, prosciutto, sage leaves",Italian
946,"Italian parsley, peeled and deveined shrimp, garlic, pasta, extra virgin olive oil, chicken bouillon, chicken broth, salt, Campari tomatoes, freshly ground black pepper",Italian
947,"salt, bread flour, bread flour, water, nonfat dry milk, brown sugar, instant yeast, water, instant yeast, olive oil",Italian
948,"large eggs, dark chocolate chips, salt, large egg white, all purpose flour, baking powder, unsweetened cocoa powder, superfine sugar",Italian
949,"ground black pepper, ground beef, white onion, breadcrumbs, egg, mozzarella, olive oil, kosher salt, Italian parsley, garlic",Italian
950,"Hellmann's Dijonnaise Creamy Dijon Mustard, pitted olives, artichoke hearts, roasted red peppers, Wish-Bone Italian Dressing, boneless skinless chicken breast halves, finely chopped fresh parsley, rotel pasta, cook and drain",Italian
951,"dried oregano, marjoram, dried thyme, dried rosemary, red pepper flakes, dried basil, dried sage",Italian
952,"Italian parsley leaves, italian style bread crumbs, provolone, spaghetti, rolls, meat, garlic, dry white wine, olive oil, fresh basil leaves, grated Parmesan, salt, marinara sauce, crushed red pepper flakes, onion, freshly ground black pepper, toasted pine nuts",Italian
953,"extra virgin olive oil, orzo, garlic clove, lemon, lemon, fresh flat leaf parsley, freshly ground pepper, salt",Italian
954,"olive oil, salt, passata, cannelloni, pepper, caster sugar, olive oil, Parmesan, egg, dried oregano, marjoram, ricotta cheese, spinach, butter, garlic, mozzarella",Italian
955,"sea salt, black pepper, fresh basil, crushed red pepper flakes, marinara sauce, egg, garlic powder, whole wheat sandwich thins, fresh mozzarella, turkey meat, dried oregano, red onion",Italian
956,"parmigiano reggiano cheese, pasta water, all purpose flour, extra virgin olive oil, cracked black pepper, spaghetti, pecorino romano cheese",Italian
957,"garlic, salt, spaghetti, freshly ground black pepper, red pepper flakes, flat leaf parsley, olive oil, parmigiano reggiano cheese",Italian
958,"unsalted butter, grated Parmesan cheese, bay leaf, garlic cloves, ground cloves, crushed tomatoes, pipe rigate, oregano, ground nutmeg, baby spinach, onions, dried currants, carrots, olive oil, dry red wine, ground black pepper, celery ribs, rosemary, salt, pork butt, black peppercorns",Italian
959,"salt, Italian herbs, Heirloom tomatoes, olive oil, brie, basil, bread, garlic",Italian
960,"dried basil, stewed tomatoes, sea salt, boneless skinless chicken, red pepper, thyme, yellow peppers, garlic, oregano, onions",Italian
961,"pasta sauce, grated Parmesan cheese, pesto, shredded mozzarella, ricotta cheese, frozen ravioli",Italian
962,"dried basil, chilli flakes, onion powder, onion, tomato sauce, cream cheese, prosciutto, rotini pasta, dried oregano, ground beef, garlic powder, freshly grated Parmesan, olive oil, bread crumbs, mushrooms, Parmesan, baby spinach, zucchini, garlic",Italian
963,"olive oil, bread, salt, water, granulated sugar, dry yeast, water, large egg, cooking spray, olive oil, coarse salt",Italian
964,"cheese ravioli, cremini mushrooms, olive oil, fresh oregano, mozzarella cheese, kosher salt, onion, fresh basil, crushed tomatoes, crushed red pepper, italian sausage, dry red wine, garlic",Italian
965,"spaghetti, garlic cloves, olive oil, red chili flakes, fresh parsley, pepper, sea salt, cheese",Italian
966,"onion, low sodium chicken, farro, pepper, dry white wine, grated Parmesan cheese, olive oil, salt, butternut squash, butter, mascarpone cheese, herbs, baby greens, garlic cloves, white truffle oil",Italian
967,"pancetta, eggs, Parmesan, shrimp scampi, spaghetti, spaghetti, olive oil, spaghetti, grated Parmesan cheese, bacon, pasta, black pepper, salt, garlic cloves, spaghetti, pasta, fettuccine, pasta, Parmesan",Italian
968,"extra-virgin olive oil, pepper jack cheese, oil, pesto, Italian bread, cooked chicken",Italian
969,"cannellini beans, red pepper flakes, extra virgin olive oil, large shrimp, fresh basil, anchovy fillets, diced tomatoes, onion, low sodium chicken broth, garlic cloves, grated lemon zest",Italian
970,"tomato paste, large garlic cloves, pepper, dried oregano, soft breadcrumbs, shredded mozzarella, chopped fresh basil, grated Parmesan, pepper, lean ground beef, brown sugar, dried parsley, salt, fresh oregano, eggs, fresh parsley chopped, tomato puree, salt, onion",Italian
971,"egg, freshly grated Parmesan, garlic, hot red pepper flakes, pepper, fresh basil, olive oil, ricotta, salt, fresh pasta, red wine, lemon, plum tomatoes, fresh mozzarella, tomato sauce, Italian seasoning, whole milk, salt",Italian
972,"italian sausage, chopped green bell pepper, shredded mozzarella cheese, Red Gold diced tomatoes, onion, vegetable juice, instant rice",Italian
973,"Parmesan cheese, sun dried tomatoes packed in oil, italian seasoning, chicken broth, heavy cream, boneless skinless chicken breasts, salt, olive oil, mozzarella cheese, flour, butter, cream cheese, garlic, pepper, spinach",Italian
974,"garlic, freshly ground black pepper, yellow onion, zucchini, Italian herbs, fresh parsley, large eggs, grated Parmesan cheese, baking powder, ground nutmeg, oil, unbleached all purpose flour",Italian
975,"all purpose flour, white wine, salt, skinless chicken breasts, garlic cloves, olive oil, butter, fresh parsley, Parmesan cheese, black pepper, chicken stock, lemon juice, capers, lemon slices, cream cheese, heavy cream",Italian
976,"fresh sage, pumpkin puree, butter, salt, olive oil, pepper, fettuccine, garlic, heavy cream, herbs de provence, freshly grated Parmesan",Italian
977,"yellow onion, green beans, tomato paste, pepper, cannellini beans, tortellini, chopped carrots, low sodium vegetable broth, garlic, salt, diced tomatoes, Italian seasoning, freshly grated Parmesan cheese, olive oil, kale, chopped celery, zucchini",Italian
978,"cream cheese, cream of chicken soup, chicken breasts, garlic powder, pasta, seasoning",Italian
979,"oregano, thyme, red onion, Italian parsley, lemon juice, basil, ground pepper, white vinegar, sea salt, olive oil",Italian
980,"extra-virgin olive oil, vine ripened tomatoes, basil leaves, fine sea salt, ground black pepper, garlic cloves",Italian
981,"spaghettini, lemon, ground white pepper, shallots, skinless boneless chicken breast halves, capers, olive oil, minced garlic, all purpose flour, dried basil leaves, crushed, fresh lemon juice, butter, seasoned salt, dry white wine, chicken stock, heavy whipping cream, kosher salt, flat leaf parsley, black pepper",Italian
982,"balsamic vinegar, ground black pepper, fresh oregano, asparagus, zucchini, shredded Parmesan cheese, sweet pepper, salt, red onion, olive oil, whole grain rotini pasta",Italian
983,"tomatoes, fresh basil, mint, garlic cloves, oregano, freshly ground black pepper, chopped onion, unsalted butter, cheese, salt, extra-virgin olive oil, sugar, red pepper flakes",Italian
984,"mascarpone cheese, ground cinnamon, mini chocolate chips, ricotta, vanilla, powdered sugar, citron",Italian
985,"onion, crushed tomatoes, carrot, chicken breasts, olive oil, basil, grated Parmesan cheese, salt, celery stalk, pepper",Italian
986,"shredded mozzarella, pizza dough, Italian seasoning, Parmesan cheese, tomato sauce, sausage, extra virgin olive oil",Italian
987,"extra virgin olive oil, spaghetti, garlic, salt, cheese, flat leaf parsley leaves, lemons zest",Italian
988,"warm water, sugar, active dry yeast, olive oil, garlic powder, Italian herbs, salt, bread flour",Italian
989,"kosher salt, lemon zest, grated Parmesan, ground black pepper, arugula, grated pecorino, garlic, extra-virgin olive oil, pine nuts",Italian
990,"grated Parmesan cheese, extra virgin olive oil, pine nuts, fresh basil leaves, garlic",Italian
991,"salt, garlic cloves, baby spinach, half and half, paprika, fresh basil leaves, tortellini, grated Parmesan cheese, olive oil, mozzarella cheese, sun-dried tomatoes in oil",Italian
992,"garlic, Italian tomatoes, tomato puree, olive oil, seasoning, lasagna noodles, romano cheese, mozzarella cheese, onion, lean ground beef",Italian
993,"part skim mozzarella cheese, oregano, kosher salt, baby spinach leaves, part skim ricotta cheese, tomato sauce, no boil lasagna noodles, garlic",Italian
994,"pine nuts, fresh basil, garlic clove, Parmesan cheese, salt, salt, olive oil, pine nuts, olive oil, arugula, Parmesan cheese, garlic clove, arugula, fresh basil",Italian
995,"spaghetti sauce, Parmesan cheese, Italian sausage links, spaghetti, ricotta cheese, eggs, shredded mozzarella cheese",Italian
996,"Baileys Irish Cream, superfine sugar, large eggs, mascarpone cheese, unsweetened cocoa powder, savoiardi cookies, espresso",Italian
997,"italian seasoning, garlic powder, ground beef, pasta, mozzarella cheese, spaghetti sauce",Italian
998,"grated romano cheese, parsley, grated Parmesan cheese, perciatelli, olive oil, Bellino Minced Garlic, onion, pancetta, white wine, Cento Crushed Red Pepper, tomatoes",Italian
999,"dried parsley, dried thyme, onion powder, dried oregano, red pepper flakes, dried rosemary, black pepper, garlic powder, dried basil",Italian
