ID,Ingredients,Cuisine
474,"pork shoulder butt, soy sauce, chicken broth, Thai chilies, red curry paste, lime juice, bean sprouts, fish sauce, peanut butter, coconut sugar, fresh cilantro, peanuts, ginger paste, red bell peppers, coconut milk, garlic cloves, ramen noodles",Thai
475,"fresh cilantro, coconut milk, lime wedge, rice noodles, fish sauce, homemade chicken broth, coconut sugar, Thai red curry paste, cooked chicken, ginger",Thai
476,"string bean, scallion, chili pepper, beef, hot chili sauce, beef broth, carrots, fish sauce, lemon, red bell pepper, lemongrass, ribbon pasta",Thai
477,"pork mince, fish sauce, spring onions, garlic cloves, ginger, ground white pepper, vegetable oil, vegetable oil, chicken stock, garlic oil, eggs, sea salt, fish sauce, white pepper",Thai
478,"oyster sauce, holy basil, Thai bird chili, dark soy sauce, eggs, garlic, cooking oil, fish sauce, palm sugar, shallot, soy sauce, diced chicken",Thai
479,"kaffir lime leaves, galangal, water, boneless skinless chicken breast, palm sugar, lemongrass, cilantro leaves, Thai chilies, straw mushrooms, unsweetened coconut milk, fresh lemon juice, fish sauce",Thai
480,"shallot, salt, chopped fresh cilantro, smooth natural peanut butter, fresh ginger, yellow curry paste, frozen edamame, kohlrabi, reduced sodium soy sauce, whole wheat spaghetti, red bell pepper, toasted sesame oil",Thai
481,"coconut milk, fresh cilantro, boneless skinless chicken breasts, lime, fish sauce, chicken broth, rice noodles, frozen edamame beans, lemon grass, fresh ginger, carrots, green onions",Thai
482,"lemongrass, salt, coconut milk, limes, cilantro, boneless, skinless chicken breasts, pepper, white mushrooms, Thai red curry paste, chicken broth",Thai
483,"cilantro, fresh ginger, tortilla chips, soy sauce, edamame, cheese, bell pepper, red onion, garlic, green onions, fish sauce, tahini, sweet chili sauce, carrots, lime",Thai
484,"hoisin sauce, soy sauce, Thai chili pepper, wide rice noodles, extra firm tofu, gochujang, sesame oil, string beans, canola oil, red bell pepper, garlic",Thai
485,"water, thai green curry paste, serrano, fresh ginger, mushroom, cilantro leaves, coconut milk, garlic, brown sugar, onion, shrimp, vegetable oil, lime, limes",Thai
486,"bean sprouts, ground red pepper, unsalted dry roasted peanuts, lower sodium soy sauce, rotisserie chicken breast, brown sugar, shredded carrots, lime wedges, romaine lettuce, celery, light coconut milk, creamy peanut butter, fresh lime juice",Thai
487,"powdered ginger, soy sauce, brown sugar, lime juice, crushed red pepper flakes, lime zest, chopped cilantro, unsweetened coconut milk, marinade, garlic, lemon grass, pork baby back ribs, fresh ginger",Thai
488,"chicken stock, fresh lime juice, garlic, sweet chili sauce, rice, vegetable oil, reduced sodium soy sauce, cilantro leaves, bone in skinless chicken thighs, salt, peanuts, freshly ground pepper, Sriracha, red pepper flakes, fish sauce, fresh ginger",Thai
489,"Thai red curry paste, white rice, green bell pepper, red bell pepper, ginger, vegetable broth, coconut milk, peanuts, lime juice, garlic, carrots, chopped fresh cilantro, coconut oil",Thai
490,"palm sugar, water, fish sauce, Bird's eye chilies, onion, red curry paste, coconut milk, kaffir lime, scallops, oil, tiger prawns",Thai
491,"homemade chicken broth, Thai chili, lemongrass, kaffir lime leaves, full-fat canned coconut milk, shallots, coconut oil, fish sauce, chicken thighs, cilantro leaves, galangal, fresh lime juice, sliced mushrooms",Thai
492,"Thai chilies, fish sauce, red onion, ground beef, garlic, cilantro, lettuce leaves, mint, coconut aminos, coconut sugar",Thai
493,"turmeric, sherry, ginger, carrots, brown sugar, red pepper flakes, coconut milk, oil, soy sauce, cilantro, chicken stock, cumin, garlic, peanut butter, sesame oil, sweet potato, fresh lime juice, chili powder, curry powder, onion, ground coriander, diced tomatoes, chicken breast",Thai
494,"thai chiles, pepper, flank steak, avocado oil, coconut aminos, arrowroot, red bell pepper, garlic, cilantro, white onion, fish sauce, salt, basil",Thai
495,"garlic, shallots, chilies, chicken, thai basil leaves, vegetable oil, ground white pepper, brown sugar, soy sauce, fish sauce",Thai
496,"sliced mushrooms, lime juice, chopped cilantro, sea salt, chicken broth, galangal, ginger, coconut milk, chopped garlic, lemongrass stalk, chicken breast, fish sauce, ground ginger, kale leaves",Thai
497,"coconut milk, red curry paste, chicken breasts, canned pumpkin, brown sugar, whole wheat penne, ground ginger, Thai basil leaves, fish sauce, frozen broccoli, low sodium chicken stock, minced garlic",Thai
498,"scallions, full fat coconut milk, carrots, peanuts, agave, vegetable broth, yellow onion, toasted sesame oil, lime, ginger, extra firm tofu, garlic, cilantro, tamari sauce, cooked rice, coconut oil, lemongrass",Thai
499,"leaves, extra virgin olive oil, serrano chiles, lemongrass, kosher salt, coriander seeds, ground turmeric, fresh mint leaves, lemons, thai basil leaves, green peppercorns, kaffir lime leaves, fresh ginger",Thai
500,"soy sauce, onion, fish sauce, bell peppers, palm sugar, Thai chilis, ground pork, rice, thai basil, snow peas, garlic, fried eggs, veggies, peanut oil",Thai
501,"sugar, egg yolks, half and half, sweetened condensed milk, kosher salt, thai tea leaves",Thai
502,"fish sauce, tumeric powder, lemongrass stalks, coconut milk, coriander powder, curry powder, shrimp paste, chicken breast, cilantro stems, oil, garlic, onion, shallots, galangal, chili, cumin powder, butternut squash, kosher salt, red chilies",Thai
503,"red curry paste, sugar snap peas, celery, fish sauce, salmon filets, brown sugar, coconut milk, carrots, lime juice",Thai
504,"boneless skinless chicken breasts, chopped cilantro, asian fish sauce, peeled fresh ginger, unsweetened coconut milk, lime juice, red chiles, long-grain rice, canned low sodium chicken broth, lemongrass",Thai
505,"cilantro stems, Thai sweet chili sauce, chicken wings, ground black pepper, cilantro leaves, lime wedges, fish sauce, ginger, minced garlic",Thai
506,"minced pork, oil, thai basil, fish sauce, garlic, dark soy sauce, chilli, sugar",Thai
507,"shallots, soy sauce, oyster sauce, olive oil, Thai bird chilies, sugar, dark soy sauce, low sodium chicken broth, garlic, ground chicken, fish sauce, Thai basil leaves",Thai
508,"sugar, salted roasted peanuts, cilantro, red onion, cucumbers, lime, fish sauce, chilli powder, oil",Thai
509,"lime wedges, green onions, brown sugar, fresh ginger, red cabbage, coconut milk, red curry paste, whole cashews, rice, garlic, shallot, shredded carrots, red onion, soy sauce, minced garlic, creamy peanut butter, cashews, fresh cilantro, water, tamari, chopped cilantro, Sriracha, jasmine rice, peanut sauce, salt, unsweetened coconut milk, lime juice",Thai
510,"panang curry paste, kaffir lime leaves, basil, fish sauce, kosher salt, coconut milk, chicken stock, boneless skinless chicken breasts, ground black pepper, jasmine rice, dark brown sugar",Thai
511,"salt, light soy sauce, vegetable oil, white onions, jasmine rice, bell peppers, garlic cloves, Thai chilies, thai basil leaves, florets, sugar, firm tofu",Thai
512,"Orange, coconut sugar, fresh lime juice, peanut butter, yellow onion, coconut oil, tamari sauce, carrots, coconut milk, garlic, red bell pepper, panang curry paste, Thai basil, water, Sriracha sauce, brown Jasmine rice, salt",Thai
513,"zucchini, limes, chicken broth, coconut milk, curry paste, fresh ginger, fish sauce, red pepper, fresh basil, white mushrooms, lime leaves, olive oil, lemon grass, chicken breasts",Thai
514,"vegetable oil, egg, lime leaves, ground pork, fish sauce, water, green onion, curry paste",Thai
515,"fish sauce, frozen corn, honey, red curry paste, fresh ginger, jalapeno pepper, low sodium chicken stock, lime juice, boneless, skinless chicken breasts, creamy peanut butter, cilantro, bean sprouts, onion, frozen peas, red bell pepper, coconut milk",Thai
516,"light coconut milk, soy sauce, buckwheat soba noodles, onion, japanese eggplant, fresh ginger, Thai red curry paste, thai basil, zucchini, garlic, scallions, peanut oil",Thai
517,"chillies, ground white pepper, sea salt, fish sauce, basil leaves, sugar, garlic cloves, vegetable oil, plain flour, oyster sauce, chillies, vegetable oil, pork belly",Thai
518,"cilantro, rice vinegar, bean sprouts, garlic cloves, vegetable oil, salt, garlic chili paste, Thai basil, sesame oil, sugar, ground pork, cellophane noodles, crushed red pepper flakes, fish sauce",Thai
519,"chicken broth, curry paste, green onions, lime, fish sauce, cooking oil, jasmine rice, ginger, coconut milk, cilantro, garlic, boneless, skinless chicken thighs",Thai
520,"red chilli, marinade, vegetable oil, garlic cloves, white vinegar, sugar, ground white pepper, chicken stock, ground white pepper, fish sauce, cornflour, dark soy sauce, chilli, chicken thighs, rice noodles, Chinese broccoli, vinegar, oyster sauce",Thai
521,"fresh lime juice, lime leaves, lemongrass, coconut milk, cilantro, mushrooms, fish sauce, chicken thighs, cherry tomatoes, galangal, onion",Thai
522,"oyster sauce, large garlic cloves, peanut oil, cilantro leaves, sichuan peppercorn oil, homemade chicken stock, ground white pepper, palm sugar, mushroom, soy sauce, nam pla, chicken breast",Thai
523,"red peppers, cooking oil, low fat coconut milk, yellow peppers, chicken breasts, yellow onion, orange peppers, fish sauce, red curry paste, brown sugar, jalapeno chili, thai basil leaves",Thai
524,"cilantro, sweet potato, red bell pepper, No Sugar Added SunButter, raw honey, scallions, coconut milk, yellow bell pepper, red pepper flakes, extra-virgin olive oil, coconut aminos, fresh basil, fresh ginger, extra-virgin olive oil, fish sauce, rice vinegar, toasted sunflower seeds",Thai
525,"cooked quinoa, fresh ginger, olive oil, edamame, shredded carrots, fresh lime juice, chopped cilantro, cucumber, green onion, lime, thai basil, fish sauce, jalapeño, red cabbage, low sodium tamari soy sauce, chili garlic sauce, peanuts, honey",Thai
526,"vegetable oil, chilli, marinade, ground white pepper, chicken stock, chicken thighs, red chilli, Chinese broccoli, oyster sauce, dark soy sauce, vinegar, sugar, ground white pepper, rice noodles, fish sauce, white vinegar, garlic cloves, cornflour",Thai
527,"green onions, rice noodles, Thai red curry paste, fresh lime juice, crushed red pepper, lemongrass, pure maple syrup, coconut milk, chicken stock, hot peppers, yellow onion, salt, coconut oil, pepper, crushed red pepper, lime wedges, garlic, snap peas, beef chuck roast, cilantro, snap peas, sweet peppers, fresh ginger",Thai
528,"thai green curry paste, fresh basil leaves, mussels, coconut milk, kaffir lime leaf, lemongrass, asian fish sauce",Thai
529,"cumin seeds, peanuts, coriander seeds, coconut milk, coconut cream, chicken breast, fish sauce, red curry paste, kaffir lime leaves, chili, palm sugar",Thai
530,"coconut milk, fresh lime juice, creamy peanut butter, chili garlic sauce, fish sauce, agave nectar, fresh cilantro",Thai
531,"peanut oil, rice wine vinegar, shallot, Thai red curry paste, garlic, red bell pepper, coconut milk, minced ginger, sugar, salt, extra firm tofu, kosher salt, cornstarch, cilantro, bamboo shoots, baby corn, sugar snap peas, peanut oil",Thai
532,"egg, shallots, fish sauce, pineapple, rice, garlic, red chili pepper, brown sugar, green onion, frozen peas, oil, curry powder, coriander, raisins, roasted cashews",Thai
533,"lime juice, fish, Thai chilies, cilantro, chicken stock, lemongrass, palm sugar, fish sauce, garlic cloves",Thai
534,"garlic, oat flour, green curry paste, mushrooms, lime slices, medium onion, apple cider vinegar, Thai basil leaves, grated carrot, fresh ginger, fresh cilantro, ground flax seeds, olive oil, coconut milk, raw cashews, black pepper, red chili, chickpeas, salt, sunflower seeds, tamari",Thai
535,"soy sauce, rice noodles, white vinegar, eggs, garlic, green beans, minced ginger, chicken breast, sweet chilli sauce, peanuts, zucchini, garlic chives, fish sauce, vegetable oil, sugar, carrots",Thai
536,"green onions, ginger, tortillas, shredded cabbage, sweet chili sauce, cilantro, peanuts, salt, lettuce, sweet onion, snap peas, crushed red pepper, garlic, pepper, carrots, canola oil, chicken breasts, soy sauce, crunchy peanut butter",Thai
537,"tamarind paste, roasted peanuts, napa cabbage, fish sauce, rice stick noodles, peeled shrimp, honey, eggs, fresh cilantro, garlic clove, limes, mung bean sprouts, red pepper flakes, rice vinegar, peanut oil, scallions",Thai
538,"red bell pepper, carrots, brown sugar, boneless skinless chicken breast, coconut milk, fresh ginger, red onion, cilantro, peanut butter, red pepper flakes, fish sauce, red curry paste, lime juice, cooked white rice, chicken stock",Thai
539,"Thai bird's eye chili, ginger root, lime wedges, lemongrass stalks, fish sauce, sliced mushrooms, chicken breasts, scallions, unsweetened coconut milk, low sodium chicken broth, cilantro, lime leaves",Thai
540,"fish sauce, beef, shallots, avocado oil, chopped cilantro, mint leaves, hemp seeds, scallions, coconut aminos, turkey, white pepper, green beans, cashew, coarse salt, lime juice, chili flakes, cabbage, Persian cucumbers, ground pork, lime juice",Thai
541,"green onion, fresh basil, egg, oil, soy sauce, shrimp, yellow corn, cooked rice, white onion, red bell pepper, chilies, lime, fish sauce, sugar, garlic",Thai
542,"red curry paste, mung bean sprouts, fresh ginger, garlic cloves, veggie, jalapeño, green onion, fresno chiles, chopped fresh cilantro, coconut oil, rice stick noodles, unsweetened coconut milk",Thai
543,"peanuts, pepper, fish sauce, olive oil, medium carrots, chopped cilantro, fresh lime juice, onion, cauliflower florets, boneless, skinless chicken breasts, chopped cilantro, coconut milk, rice noodles, cremini mushrooms, salt, kaffir lime leaves, red curry paste, low sodium chicken broth, ginger, brown sugar, dried basil, lime juice, Sriracha, garlic cloves, low sodium soy sauce, red bell pepper",Thai
544,"rice vinegar, scallions, lemongrass, toasted sesame oil, carrots, fish sauce, Sriracha sauce, chopped fresh cilantro, honey, Thai bird chilies, bean sprouts",Thai
545,"brown sugar, sesame oil, cashews, garlic, frozen green peas, carrot, fresh pineapple, tomato sauce, green onions, fish sauce, sweet chili sauce, frozen corn, ginger, green onions, thai basil leaves, red bell peppers, roasted peanuts, thai basil, low sodium soy sauce",Thai
